Delta,energy_variance,resolved,r_star,error_at_r_star,fidelity_at_r_star,error_at_r_max,fidelity_at_r_max,best_r_in_scan,best_error_in_scan,empirical_rule_resolved,empirical_rule_r,empirical_rule_error,empirical_rule_status,family,family_kind,instance_id,N,t,eps,theta,r_max,r_value_for_plot,censored_for_plot,num_terms,num_identity_terms,num_nonidentity_terms,num_single_site_terms,num_two_site_terms,distinct_qubit_pairs,coeff_rms,coeff_l1,coeff_l2,noncommuting_pairs,worst_case_rule_name,worst_case_rule_r,worst_case_rule_status,worst_case_rule_commutator_sum,worst_case_rule_formula,worst_case_rule_rigorous_for_current_metric,low_energy_rule_name,low_energy_rule_r,low_energy_rule_status,low_energy_rule_missing_inputs,low_energy_rule_rigorous_for_current_metric,resource_model,step_dt,identity_term_count_per_step,single_qubit_clifford_count_per_step,cnot_count_per_step,rotation_gate_count_per_step,t_count_estimate_per_step,sequential_layer_proxy_per_step,resource_has_stim,resource_has_pyliqtr,stim_instruction_count_clifford_skeleton_per_step,stim_num_qubits,stim_h,stim_cx,stim_s_dag,stim_s,stim_num_instructions,resource_r,resource_t,identity_term_count_total,single_qubit_clifford_count_total,cnot_count_total,rotation_gate_count_total,t_count_estimate_total,sequential_layer_proxy_total,stim_instruction_count_clifford_skeleton_total,resource_totals_reported,resource_totals_status
1.6278861762792995,29.83021243099524,True,139,0.0009881017490664945,0.9990118982509335,7.642982907896112e-05,0.999923570170921,139,0.0009881017490664945,True,139,0.0009881017490664945,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,1.5707963267948966,500,139,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007194244604316547,0,182,90,45,4514,317,True,True,199,6,94,45,30,30,199,139,1.0,0,25298,12510,6255,627446,44063,27661,True,reported_at_empirical_r_star
1.5116714410768286,31.050250233123414,True,138,0.0009924728822556794,0.9990075271177443,7.560880137558179e-05,0.9999243911986244,138,0.0009924728822556794,True,138,0.0009924728822556794,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,1.7278759594743862,500,138,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007246376811594203,0,182,90,45,4546,317,True,True,199,6,94,45,30,30,199,138,1.0,0,25116,12420,6210,627348,43746,27462,True,reported_at_empirical_r_star
1.4100383589637275,31.62759951057621,True,137,0.0009931454652452043,0.9990068545347548,7.450097706607206e-05,0.9999254990229339,137,0.0009931454652452043,True,137,0.0009931454652452043,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,1.8849555921538759,500,137,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0072992700729927005,0,182,90,45,4552,317,True,True,199,6,94,45,30,30,199,137,1.0,0,24934,12330,6165,623624,43429,27263,True,reported_at_empirical_r_star
1.3329354841365486,31.461315646310496,True,136,0.000986479232672477,0.9990135207673275,7.28628471919901e-05,0.999927137152808,136,0.000986479232672477,True,136,0.000986479232672477,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.0420352248333655,500,136,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007352941176470588,0,182,90,45,4550,317,True,True,199,6,94,45,30,30,199,136,1.0,0,24752,12240,6120,618800,43112,27064,True,reported_at_empirical_r_star
1.287910183190694,30.64280114146789,True,133,0.0009999765758895718,0.9990000234241104,7.058665409864773e-05,0.9999294133459014,133,0.0009999765758895718,True,133,0.0009999765758895718,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.199114857512855,500,133,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007518796992481203,0,182,90,45,4522,317,True,True,199,6,94,45,30,30,199,133,1.0,0,24206,11970,5985,601426,42161,26467,True,reported_at_empirical_r_star
1.279369846292461,29.418163122572423,True,131,0.0009903300814260163,0.999009669918574,6.77886064366362e-05,0.9999322113935634,131,0.0009903300814260163,True,131,0.0009903300814260163,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.356194490192345,500,131,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007633587786259542,0,182,90,45,4528,317,True,True,199,6,94,45,30,30,199,131,1.0,0,23842,11790,5895,593168,41527,26069,True,reported_at_empirical_r_star
1.3081504611214747,28.100721947371508,True,128,0.0009922147926362257,0.9990077852073638,6.483088435538242e-05,0.9999351691156446,128,0.0009922147926362257,True,128,0.0009922147926362257,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.5132741228718345,500,128,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0078125,0,182,90,45,4538,317,True,True,199,6,94,45,30,30,199,128,1.0,0,23296,11520,5760,580864,40576,25472,True,reported_at_empirical_r_star
1.3714347805719378,26.966452094361642,True,125,0.000999419332405549,0.9990005806675945,6.228420072007523e-05,0.9999377157992799,125,0.000999419332405549,True,125,0.000999419332405549,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.670353755551324,500,125,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008,0,182,90,45,4552,317,True,True,199,6,94,45,30,30,199,125,1.0,0,22750,11250,5625,569000,39625,24875,True,reported_at_empirical_r_star
1.4630280945282585,26.170813446815302,True,124,0.0009908158490650187,0.999009184150935,6.079179979734395e-05,0.9999392082002027,124,0.0009908158490650187,True,124,0.0009908158490650187,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.827433388230814,500,124,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008064516129032258,0,182,90,45,4560,317,True,True,199,6,94,45,30,30,199,124,1.0,0,22568,11160,5580,565440,39308,24676,True,reported_at_empirical_r_star
1.573964611252246,25.716563181155244,True,124,0.0009899103197582582,0.9990100896802417,6.0780606951582605e-05,0.9999392193930484,124,0.0009899103197582582,True,124,0.0009899103197582582,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,2.9845130209103035,500,124,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008064516129032258,0,182,90,45,4560,317,True,True,199,6,94,45,30,30,199,124,1.0,0,22568,11160,5580,565440,39308,24676,True,reported_at_empirical_r_star
1.6933850915467972,25.482181254467836,True,125,0.0009943382498130982,0.9990056617501869,6.210177699861319e-05,0.9999378982230014,125,0.0009943382498130982,True,125,0.0009943382498130982,resolved,random two-local,random_baseline,random_1,6,1.0,0.001,3.141592653589793,500,125,False,45,0,45,0,45,14,0.821962489621633,28.671388021935623,5.51389200524681,380,first_order_commutator_proxy,153108,proxy_not_certified_for_fidelity,306.2143252651807,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008,0,182,90,45,4552,317,True,True,199,6,94,45,30,30,199,125,1.0,0,22750,11250,5625,569000,39625,24875,True,reported_at_empirical_r_star
-0.5029500470441879,28.433262420104896,True,129,0.0009977567963496137,0.9990022432036504,6.605902624079452e-05,0.9999339409737592,129,0.0009977567963496137,True,129,0.0009977567963496137,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.0,500,129,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007751937984496124,0,202,90,45,4544,337,True,True,222,6,103,45,37,37,222,129,1.0,0,26058,11610,5805,586176,43473,28638,True,reported_at_empirical_r_star
-1.1291850309612066,28.705901824855186,True,128,0.00099844440564123,0.9990015555943588,6.49719694937323e-05,0.9999350280305063,128,0.00099844440564123,True,128,0.00099844440564123,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.15707963267948966,500,128,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0078125,0,202,90,45,4540,337,True,True,222,6,103,45,37,37,222,128,1.0,0,25856,11520,5760,581120,43136,28416,True,reported_at_empirical_r_star
-1.7169030501358409,28.62983562775472,True,126,0.0009969829716555134,0.9990030170283445,6.278972598583454e-05,0.9999372102740142,126,0.0009969829716555134,True,126,0.0009969829716555134,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.3141592653589793,500,126,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.007936507936507936,0,202,90,45,4548,337,True,True,222,6,103,45,37,37,222,126,1.0,0,25452,11340,5670,573048,42462,27972,True,reported_at_empirical_r_star
-2.2085741699790487,28.319094467994127,True,123,0.0009997076122819637,0.999000292387718,5.996594028234714e-05,0.9999400340597177,123,0.0009997076122819637,True,123,0.0009997076122819637,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.47123889803846897,500,123,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008130081300813009,0,202,90,45,4528,337,True,True,222,6,103,45,37,37,222,123,1.0,0,24846,11070,5535,556944,41451,27306,True,reported_at_empirical_r_star
-2.5560701956064564,27.978686851258818,True,121,0.0009855547313671886,0.9990144452686328,5.723047251127156e-05,0.9999427695274887,121,0.0009855547313671886,True,121,0.0009855547313671886,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.6283185307179586,500,121,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008264462809917356,0,202,90,45,4560,337,True,True,222,6,103,45,37,37,222,121,1.0,0,24442,10890,5445,551760,40777,26862,True,reported_at_empirical_r_star
-2.7253757948824746,27.817843662507226,True,119,0.0009847711092326739,0.9990152288907673,5.536808120432113e-05,0.9999446319187957,119,0.0009847711092326739,True,119,0.0009847711092326739,resolved,random two-local,random_baseline,random_10,6,1.0,0.001,0.7853981633974483,500,119,False,45,0,45,0,45,14,0.8219624896216329,29.21794713255468,5.5138920052468094,392,first_order_commutator_proxy,162173,proxy_not_certified_for_fidelity,324.3449141811023,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.008403361344537815,0,202,90,45,4538,337,True,True,222,6,103,45,37,37,222,119,1.0,0,24038,10710,5355,540022,40103,26418,True,reported_at_empirical_r_star
