Delta,energy_variance,resolved,r_star,error_at_r_star,fidelity_at_r_star,error_at_r_max,fidelity_at_r_max,best_r_in_scan,best_error_in_scan,empirical_rule_resolved,empirical_rule_r,empirical_rule_error,empirical_rule_status,family,family_kind,instance_id,N,t,eps,theta,r_max,r_value_for_plot,censored_for_plot,num_terms,num_identity_terms,num_nonidentity_terms,num_single_site_terms,num_two_site_terms,distinct_qubit_pairs,coeff_rms,coeff_l1,coeff_l2,noncommuting_pairs,worst_case_rule_name,worst_case_rule_r,worst_case_rule_status,worst_case_rule_commutator_sum,worst_case_rule_formula,worst_case_rule_rigorous_for_current_metric,low_energy_rule_name,low_energy_rule_r,low_energy_rule_status,low_energy_rule_missing_inputs,low_energy_rule_rigorous_for_current_metric,resource_model,step_dt,identity_term_count_per_step,single_qubit_clifford_count_per_step,cnot_count_per_step,rotation_gate_count_per_step,t_count_estimate_per_step,sequential_layer_proxy_per_step,resource_has_stim,resource_has_pyliqtr,stim_instruction_count_clifford_skeleton_per_step,stim_num_qubits,stim_h,stim_cx,stim_s_dag,stim_s,stim_num_instructions,resource_r,resource_t,identity_term_count_total,single_qubit_clifford_count_total,cnot_count_total,rotation_gate_count_total,t_count_estimate_total,sequential_layer_proxy_total,stim_instruction_count_clifford_skeleton_total,resource_totals_reported,resource_totals_status
2.5,1.2499999999999973,True,15,0.0009962826481562104,0.9990037173518438,9.173188838529356e-07,0.9999990826811161,15,0.0009962826481562104,True,15,0.0009962826481562104,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,1.5707963267948966,500,15,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.06666666666666667,11,12,10,11,1112,33,True,True,2,6,1,1,,,2,15,1.0,165,180,150,165,16680,495,30,True,reported_at_empirical_r_star
2.4646751301191534,1.2303873096252502,True,16,0.0008821151162952123,0.9991178848837048,9.230433720697206e-07,0.9999990769566279,16,0.0008821151162952123,True,16,0.0008821151162952123,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,1.7278759594743862,500,16,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0625,11,12,10,11,1112,33,True,True,2,6,1,1,,,2,16,1.0,176,192,160,176,17792,528,32,True,reported_at_empirical_r_star
2.3640525587488623,1.163671366084377,True,16,0.000901944130887955,0.999098055869112,9.443448731882853e-07,0.9999990556551268,16,0.000901944130887955,True,16,0.000901944130887955,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,1.8849555921538759,500,16,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0625,11,12,10,11,1112,33,True,True,2,6,1,1,,,2,16,1.0,176,192,160,176,17792,528,32,True,reported_at_empirical_r_star
2.2136178645700193,1.0328923046755119,True,16,0.0009468152713276723,0.9990531847286723,9.911339509116601e-07,0.9999990088660491,16,0.0009468152713276723,True,16,0.0009468152713276723,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.0420352248333655,500,16,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.0625,11,12,10,11,1112,33,True,True,2,6,1,1,,,2,16,1.0,176,192,160,176,17792,528,32,True,reported_at_empirical_r_star
2.037335554781296,0.8287052898602107,True,17,0.0009098278230352808,0.9990901721769647,1.0715967901919754e-06,0.9999989284032098,17,0.0009098278230352808,True,17,0.0009098278230352808,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.199114857512855,500,17,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.058823529411764705,11,12,10,11,1122,33,True,True,2,6,1,1,,,2,17,1.0,187,204,170,187,19074,561,34,True,reported_at_empirical_r_star
1.865075759508251,0.56756313292354,True,18,0.0008991475299336971,0.9991008524700663,1.181369326919146e-06,0.9999988186306731,18,0.0008991475299336971,True,18,0.0008991475299336971,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.356194490192345,500,18,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.05555555555555555,11,12,10,11,1088,33,True,True,2,6,1,1,,,2,18,1.0,198,216,180,198,19584,594,36,True,reported_at_empirical_r_star
1.7293797272171219,0.3013547303991011,True,18,0.0009912104544129718,0.999008789545587,1.295487240704496e-06,0.9999987045127593,18,0.0009912104544129718,True,18,0.0009912104544129718,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.5132741228718345,500,18,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.05555555555555555,11,12,10,11,1088,33,True,True,2,6,1,1,,,2,18,1.0,198,216,180,198,19584,594,36,True,reported_at_empirical_r_star
1.6618883851813602,0.11146446620666284,True,19,0.0009471092973617479,0.9990528907026383,1.3712459157044776e-06,0.9999986287540843,19,0.0009471092973617479,True,19,0.0009471092973617479,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.670353755551324,500,19,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.05263157894736842,11,12,10,11,1124,33,True,True,2,6,1,1,,,2,19,1.0,209,228,190,209,21356,627,38,True,reported_at_empirical_r_star
1.6897930688439269,0.0866102298274698,True,19,0.0009474253634795815,0.9990525746365204,1.3649674545090917e-06,0.9999986350325455,19,0.0009474253634795815,True,19,0.0009474253634795815,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.827433388230814,500,19,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.05263157894736842,11,12,10,11,1124,33,True,True,2,6,1,1,,,2,19,1.0,209,228,190,209,21356,627,38,True,reported_at_empirical_r_star
1.8326669780465734,0.29106794890686905,True,18,0.0009751740882222304,0.9990248259117778,1.25538874484743e-06,0.9999987446112552,18,0.0009751740882222304,True,18,0.0009751740882222304,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,2.9845130209103035,500,18,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.05555555555555555,11,12,10,11,1088,33,True,True,2,6,1,1,,,2,18,1.0,198,216,180,198,19584,594,36,True,reported_at_empirical_r_star
2.1,0.7349999999999985,True,17,0.0009257227034139559,0.999074277296586,1.059341339870734e-06,0.9999989406586601,17,0.0009257227034139559,True,17,0.0009257227034139559,resolved,local shifted TFIM,structured_local_psd,local_0,6,1.0,0.001,3.141592653589793,500,17,False,22,11,11,6,5,5,0.4247994179074937,9.199999999999998,1.9924858845171276,10,first_order_commutator_proxy,1751,proxy_not_certified_for_fidelity,3.5000000000000004,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.058823529411764705,11,12,10,11,1122,33,True,True,2,6,1,1,,,2,17,1.0,187,204,170,187,19074,561,34,True,reported_at_empirical_r_star
-0.6526363125590153,14.502239958698947,True,151,0.0009869763463182801,0.9990130236536817,8.985633239677604e-05,0.9999101436676032,151,0.0009869763463182801,True,151,0.0009869763463182801,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.0,500,151,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.006622516556291391,0,174,90,45,4520,309,True,True,177,6,84,45,24.0,24.0,177,151,1.0,0,26274,13590,6795,682520,46659,26727,True,reported_at_empirical_r_star
-0.17185170324688076,14.914586006775673,True,156,0.000999032117439902,0.9990009678825601,9.716275389148876e-05,0.9999028372461085,156,0.000999032117439902,True,156,0.000999032117439902,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.15707963267948966,500,156,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.00641025641025641,0,174,90,45,4528,309,True,True,177,6,84,45,24.0,24.0,177,156,1.0,0,27144,14040,7020,706368,48204,27612,True,reported_at_empirical_r_star
0.37578310978427343,16.728703207568604,True,161,0.0009893963145429785,0.999010603685457,0.00010258281069130959,0.9998974171893087,161,0.0009893963145429785,True,161,0.0009893963145429785,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.3141592653589793,500,161,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.006211180124223602,0,174,90,45,4546,309,True,True,177,6,84,45,24.0,24.0,177,161,1.0,0,28014,14490,7245,731906,49749,28497,True,reported_at_empirical_r_star
0.9366618154388529,19.772455350447373,True,162,0.000998755981982291,0.9990012440180177,0.00010492128448713611,0.9998950787155129,162,0.000998755981982291,True,162,0.000998755981982291,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.47123889803846897,500,162,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.006172839506172839,0,174,90,45,4554,309,True,True,177,6,84,45,24.0,24.0,177,162,1.0,0,28188,14580,7290,737748,50058,28674,True,reported_at_empirical_r_star
1.4558816981356573,23.59773549600728,True,161,0.0009975386003021613,0.9990024613996978,0.00010355878903522964,0.9998964412109648,161,0.0009975386003021613,True,161,0.0009975386003021613,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.6283185307179586,500,161,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.006211180124223602,0,174,90,45,4546,309,True,True,177,6,84,45,24.0,24.0,177,161,1.0,0,28014,14490,7245,731906,49749,28497,True,reported_at_empirical_r_star
1.8826178981386819,27.58168707171089,True,157,0.0009993715085054866,0.9990006284914945,9.868906666832267e-05,0.9999013109333317,157,0.0009993715085054866,True,157,0.0009993715085054866,resolved,random two-local,random_baseline,random_0,6,1.0,0.001,0.7853981633974483,500,157,False,45,0,45,0,45,14,0.821962489621633,31.369369865334455,5.51389200524681,381,first_order_commutator_proxy,184566,proxy_not_certified_for_fidelity,369.1307404110162,"(t^2 / (2 r)) * sum_{a<b} ||[H_a, H_b]|| <= eps",False,placeholder_requires_theorem_specific_input,,missing_theorem_formula_or_constants,"Need the exact low-energy bound to implement, including constants, normalization/energy-shift conventions, and how its accuracy parameter maps onto the notebook's fidelity-error threshold.",False,basis_change_plus_parity_cnot_plus_synthesized_rz,0.006369426751592357,0,174,90,45,4542,309,True,True,177,6,84,45,24.0,24.0,177,157,1.0,0,27318,14130,7065,713094,48513,27789,True,reported_at_empirical_r_star
